CustomerID,ExtPrice_sum,ExtPrice_mean,ExtPrice_std,ExtPrice_count,ExtPrice_median,ExtPrice_min,ExtPrice_max,ExtCost_sum,ExtCost_mean,ExtCost_std,ExtCost_median,SalesQty_sum,SalesQty_mean,SalesQty_std,SalesQty_median,SalesQty_min,SalesQty_max,UnitPrice_mean_x,UnitPrice_std_x,UnitPrice_min_x,UnitPrice_max_x,UnitPrice_median,UnitCost_mean,UnitCost_std,UnitCost_median,OrderNumber_nunique,ProductID_nunique,SalesDate_min,SalesDate_max,SalesDate_count,TotalRevenue,TotalCost,TotalProfit,ProfitMargin,AvgOrderValue,AvgOrderQuantity,PriceVolatility,QuantityVolatility,CustomerLifetimeDays,AvgDaysBetweenOrders,OrderFrequency,ProductDiversity,AvgProductsPerOrder,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,CustomerLifetimeValue,CustomerLoyaltyScore,QuoteID_nunique,QuoteVersion_mean,QuoteVersion_max,UnitPrice_mean_y,UnitPrice_std_y,UnitPrice_min_y,UnitPrice_max_y,QuoteQty_sum,QuoteQty_mean,QuoteQty_std,QuoteStatus_<lambda>,ConvertedToOrderNumber_<lambda>,QuoteConversionRate,QuoteWinRate,AvgNegotiationRounds,QuotePriceVolatility,Cluster,Cluster_Numeric
CUST864,26242.21,76.7316,283.8371,342,8.2,0.01,4089.47,11705.78,34.2274,109.74,3.315,13272,38.807,82.3967,16.0,1,1000,3.8921,9.8516,0.01,67.2733,0.5838,1.8577,4.9431,0.2275,48,142,1/6/2022,7/25/2023,342,26242.21,11705.78,14536.43,0.553933148,546.7127083,276.5,2.531178541,2.123243229,565,11.77083333,30.9540636,142,2.958333333,776,48,26242.21,2,4,4,244,26242.21,1621.140386,526,1.2321,2,4.3183,11.2296,0.01,81.4205,30067.945,43.8948,105.1937,0.4993,441,0.838403042,0.4993,1.2321,2.600467777,Platinum,5
CUST865,324.37,46.3386,64.9666,7,17.29,0.6,153.65,186.53,26.6471,38.4182,8.99,374,53.4286,66.1988,20.0,10,150,0.6153,0.3629,0.06,1.0243,0.7825,0.3369,0.2103,0.4071,2,6,6/16/2022,7/7/2022,7,324.37,186.53,137.84,0.42494682,162.185,187.0,0.589793597,1.239014311,21,10.5,33.18181818,6,3.0,1159,2,324.37,1,1,1,111,324.37,0.559258621,8,1.2727,2,0.6044,0.3835,0.06,1.0243,552.8914,50.2629,61.2028,0.6364,10,1.25,0.6364,1.2727,0.634513567,Diamond,4
CUST866,6167.67,154.1918,397.4269,40,47.61,2.49,2502.17,2596.94,64.9235,184.6848,9.64,2910,72.75,61.55,52.5,5,150,12.8507,28.8532,0.0912,125.1085,0.6478,6.136,14.1156,0.2726,20,28,6/22/2022,3/7/2025,40,6167.67,2596.94,3570.73,0.578943102,308.3835,145.5,2.245262904,0.84604811,989,49.45,7.373737374,28,1.4,185,20,6167.67,3,3,3,333,6167.67,663.1903226,54,1.194,2,9.4842,24.1439,0.0912,125.1085,5446.0774,81.2847,63.0096,0.597,50,0.925925926,0.597,1.194,2.545697054,Platinum,5
CUST867,2495.93,44.5702,59.9454,56,24.95,1.79,276.91,984.92,17.5879,23.1136,9.795,7589,135.5179,73.0925,200.0,1,200,1.0902,3.137,0.021,21.99,0.2267,0.4933,1.714,0.0907,3,44,2/2/2024,6/16/2025,56,2495.93,984.92,1511.01,0.605389574,831.9766667,2529.666667,2.877453678,0.539356793,500,166.6666667,2.185628743,44,14.66666667,84,3,2495.93,4,2,2,422,2495.93,88.09164706,76,1.1739,2,1.0194,2.6706,0.021,21.99,13112.0906,142.5227,73.3001,0.6087,67,0.881578947,0.6087,1.1739,2.619776339,Diamond,4
CUST868,112.22,56.11,46.966,2,56.11,22.9,89.32,65.16,32.58,28.3974,32.58,400,200.0,0.0,200.0,200,200,0.2805,0.2348,0.1145,0.4466,0.2805,0.1629,0.142,0.1629,1,2,5/23/2022,5/23/2022,2,112.22,65.16,47.06,0.419354839,112.22,400.0,0.837076649,0.0,0,0.0,365.0,2,2.0,1204,1,112.22,1,1,1,111,112.22,0.093128631,2,1.3333,2,0.351,0.206,0.1145,0.4918,600.0,200.0,0.0,0.6667,3,1.5,0.6667,1.3333,0.586894587,Diamond,4
CUST869,1062.84,13.1215,11.1726,81,9.23,0.58,49.83,390.44,4.8202,4.1444,3.74,2740,33.8272,33.573,25.0,5,250,0.6733,0.7342,0.0232,3.268,0.427,0.258,0.3162,0.1728,30,55,1/20/2022,2/27/2025,81,1062.84,390.44,672.4,0.632644613,35.428,91.33333333,1.090450022,0.992485337,1134,37.8,9.647577093,55,1.833333333,193,30,1062.84,3,4,2,342,1062.84,164.356701,125,1.1883,2,0.6551,0.7748,0.0232,3.6752,6081.4301,39.4898,45.116,0.526,98,0.784,0.526,1.1883,1.182720195,Platinum,5
CUST87,649050.96,1226.9394,6056.0498,529,127.68,0.85,113850.99,642255.851,1214.0942,6046.1196,126.75,19153116,36206.2684,233611.3952,36.0,1,3967950,17.8896,75.1911,0.0036,1486.4,2.1586,16.2183,51.6583,2.0774,17,293,5/22/2023,2/21/2025,529,649050.96,642255.851,6795.109,0.0104693,38179.46824,1126653.882,4.203062114,6.452236188,641,37.70588235,9.665109034,293,17.23529412,199,17,649050.96,3,3,5,335,649050.96,55169.3316,797,1.227,2,19.256,79.409,0.0036,1651.5878,48684246.18,47220.4134,284345.052,0.5131,681,0.854454203,0.5131,1.227,4.123857499,Gold,3
CUST870,760.99,380.495,212.9876,2,380.495,229.89,531.1,354.71,177.355,139.7172,177.355,1300,650.0,494.9747,650.0,300,1000,4.8634,6.1267,0.5311,9.1956,4.8634,1.7093,2.0267,1.7093,2,2,7/21/2022,7/21/2022,2,760.99,354.71,406.28,0.533883494,380.495,650.0,1.259756549,0.761499538,0,0.0,730.0,2,1.0,1145,2,760.99,1,1,2,112,760.99,1.328080279,2,1.0,1,4.8634,6.1267,0.5311,9.1956,1300.0,650.0,494.9747,1.0,2,1.0,1.0,1.0,1.259756549,Diamond,4
CUST871,759.77,39.9879,43.045,19,25.7,10.96,188.34,329.08,17.32,18.1829,10.1,1776,93.4737,87.4416,32.0,4,200,1.515,1.7377,0.0548,5.8856,0.8567,0.7321,1.0377,0.328,1,18,4/4/2023,4/4/2023,19,759.77,329.08,430.69,0.566868921,759.77,1776.0,1.1469967,0.93546741,0,0.0,365.0,18,18.0,888,1,759.77,1,1,2,112,759.77,0.854634421,29,1.2368,2,1.9485,2.1555,0.0548,8.123,3241.3182,85.2978,80.5891,0.5,25,0.862068966,0.5,1.2368,1.106235566,Diamond,4
CUST872,7.1,7.1,0.0,1,7.1,7.1,7.1,2.84,2.84,0.0,2.84,25,25.0,0.0,25.0,25,25,0.284,0.0,0.284,0.284,0.284,0.1136,0.0,0.1136,1,1,8/17/2023,8/17/2023,1,7.1,2.84,4.26,0.6,7.1,25.0,0.0,0.0,0,0.0,365.0,1,1.0,753,1,7.1,2,1,1,211,7.1,0.009416446,2,1.5,2,0.3233,0.0311,0.284,0.3599,103.5267,25.8817,1.0181,0.25,2,1.0,0.25,1.5,0.096195484,Diamond,4
CUST873,6586.21,731.8011,667.4435,9,680.0,128.63,2300.0,3361.87,373.5411,290.4776,381.0,6680,742.2222,415.6642,965.0,147,1340,0.9394,0.5334,0.42,2.3,0.875,0.4793,0.2065,0.4852,6,2,1/13/2022,4/16/2025,9,6586.21,3361.87,3224.34,0.489559246,1097.701667,1113.333333,0.56780924,0.560026634,1189,198.1666667,1.840336134,2,0.333333333,145,6,6586.21,3,2,3,323,6586.21,270.6661644,14,1.2222,2,1.2006,0.7223,0.42,2.5641,15308.21,850.4561,375.3864,0.5,11,0.785714286,0.5,1.2222,0.601615859,Platinum,5
CUST874,9931.98,254.6662,409.6359,39,118.85,1.79,2018.56,5520.14,141.5421,227.7763,58.2,6192,158.7692,256.5347,50.0,1,1260,21.1656,55.7835,0.0775,258.0,1.6328,13.3535,35.1488,0.5317,17,33,3/9/2022,8/22/2025,39,9931.98,5520.14,4411.84,0.444205486,584.2341176,364.2352941,2.635573761,1.615771195,1262,74.23529412,4.91290578,33,1.941176471,17,17,9931.98,4,3,3,433,9931.98,9380.203333,56,1.2,2,22.7203,54.1145,0.0775,258.0,11554.0781,165.0583,271.2594,0.5571,51,0.910714286,0.5571,1.2,2.381768727,Platinum,5
CUST875,206.45,22.9389,27.5449,9,22.35,2.51,89.08,100.69,11.1878,11.9324,11.14,75,8.3333,9.5,4.0,1,24,11.8083,29.0235,0.81,89.08,1.8625,4.9468,11.5433,0.9712,4,8,5/9/2023,1/30/2024,9,206.45,100.69,105.76,0.512279002,51.6125,18.75,2.457889789,1.14000456,266,66.5,5.468164794,8,2.0,587,4,206.45,2,2,1,221,206.45,1.404421769,13,1.3158,2,11.6304,29.2935,0.81,99.952,173.3043,9.1213,10.5737,0.4737,13,1.0,0.4737,1.3158,2.518700991,Diamond,4
CUST876,113.52,22.704,12.2081,5,27.89,5.09,33.5,45.88,9.176,5.1375,10.14,508,101.6,222.7135,2.0,1,500,10.6347,11.4796,0.067,27.89,7.56,4.6514,4.7641,4.05,3,5,3/20/2023,3/1/2024,5,113.52,45.88,67.64,0.595842142,37.84,169.3333333,1.079447469,2.192062008,347,115.6666667,3.146551724,5,1.666666667,556,3,113.52,2,2,1,221,113.52,0.611418312,8,1.3333,2,12.152,12.4433,0.067,31.8724,1019.3584,84.9465,193.8725,0.4167,7,0.875,0.4167,1.3333,1.023971363,Diamond,4
CUST877,270.59,38.6557,47.3728,7,21.79,6.75,136.0,198.41,28.3443,44.6113,10.64,66,9.4286,5.6231,6.0,4,20,4.5875,5.5625,0.7333,16.29,1.8158,2.9412,3.6572,0.895,5,7,2/25/2022,2/16/2023,7,270.59,198.41,72.18,0.266750434,54.118,13.2,1.21253406,0.596387587,356,71.2,5.112044818,7,1.4,935,5,270.59,1,2,1,121,270.59,1.445459402,8,1.2,2,3.6482,4.8115,0.7333,16.29,102.0229,10.2023,4.7573,0.7,9,1.125,0.7,1.2,1.31886958,Diamond,4
CUST878,1640.98,78.1419,80.1701,21,60.88,2.16,308.67,503.23,23.9633,24.1678,15.05,1217,57.9524,105.1858,36.0,1,500,7.2966,21.2004,0.075,99.0,1.8569,5.3675,21.1656,0.3583,8,20,2/9/2022,3/26/2025,21,1640.98,503.23,1137.75,0.69333569,205.1225,152.125,2.905517638,1.815037859,1141,142.625,2.556917688,20,2.5,166,8,1640.98,3,3,2,332,1640.98,78.60982036,34,1.2609,2,7.5289,24.5918,0.075,139.1277,3848.3838,83.6605,148.059,0.4565,29,0.852941176,0.4565,1.2609,3.266320445,Platinum,5
CUST879,1078.87,269.7175,289.963,4,193.905,9.94,681.12,575.34,143.835,146.2374,113.985,180,45.0,41.2634,39.0,2,100,5.4313,0.92,4.97,6.8112,4.9719,3.0916,0.6277,3.4053,3,1,10/17/2022,8/27/2024,4,1078.87,575.34,503.53,0.466719809,359.6233333,60.0,0.169388544,0.916964444,680,226.6666667,1.607929515,1,0.333333333,377,3,1078.87,2,2,2,222,1078.87,8.562460317,6,1.4,2,6.0163,0.9907,4.97,7.2708,438.3107,43.8311,37.8394,0.4,6,1.0,0.4,1.4,0.164669315,Diamond,4
CUST88,87937.07,118.5136,289.572,742,55.54,4.48,7292.31,63411.54,85.4603,205.2599,47.655,158212,213.2237,2328.6904,15.0,1,48000,54.6899,271.6471,0.0763,7292.31,7.8,37.9105,193.538,5.81,192,65,6/28/2023,9/4/2025,742,87937.07,63411.54,24525.53,0.278898649,458.0055729,824.0208333,4.967043275,10.9213488,799,4.161458333,87.6,65,0.338541667,4,192,87937.07,5,5,5,555,87937.07,3376783.488,1108,1.2197,2,53.1604,201.2193,0.0763,7292.31,349743.7038,246.2984,2605.3628,0.5225,949,0.856498195,0.5225,1.2197,3.785135176,Platinum,5
CUST880,83.71,41.855,11.0521,2,41.855,34.04,49.67,53.87,26.935,16.4261,26.935,16,8.0,5.6569,8.0,4,12,6.3246,3.0906,4.1392,8.51,6.3246,3.5212,0.4366,3.5212,1,2,5/25/2022,5/25/2022,2,83.71,53.87,29.84,0.356468761,83.71,16.0,0.488663315,0.7071125,0,0.0,365.0,2,2.0,1202,1,83.71,1,1,1,111,83.71,0.069584372,3,1.0,1,5.7185,2.4245,4.1392,8.51,30.2075,10.0692,5.3707,0.6667,2,0.666666667,0.6667,1.0,0.423974819,Diamond,4
CUST881,1774.63,253.5186,593.301,7,24.68,1.78,1596.8,815.78,116.54,272.9541,11.35,1058,151.1429,172.8886,100.0,24,500,0.9629,1.1824,0.0178,3.1936,0.407,0.4432,0.544,0.1872,2,6,8/15/2022,8/24/2022,7,1774.63,815.78,958.85,0.540309811,887.315,529.0,1.227957213,1.143875101,9,4.5,73.0,6,3.0,1111,2,1774.63,1,1,2,112,1774.63,3.191780576,9,1.1,2,0.7908,1.0488,0.0178,3.1936,1264.6028,126.4603,147.566,0.7,7,0.777777778,0.7,1.1,1.326251897,Diamond,4
CUST882,12146.25,639.2763,991.1089,19,233.94,16.26,2962.08,6370.09,335.2679,502.9582,107.63,21830,1148.9474,748.6565,1122.0,78,2430,0.3843,0.3999,0.0702,1.2342,0.2085,0.2085,0.2125,0.0959,5,3,3/14/2022,3/3/2023,19,12146.25,6370.09,5776.16,0.47555089,2429.25,4366.0,1.040593286,0.651602066,354,70.8,5.14084507,3,0.6,920,5,12146.25,1,2,4,124,12146.25,65.94055375,28,1.2222,2,0.3401,0.3594,0.0702,1.2342,40710.9358,1130.8593,707.7587,0.5278,24,0.857142857,0.5278,1.2222,1.056748015,Diamond,4
CUST883,9397.56,117.4695,140.7757,80,72.46,1.98,871.98,4451.43,55.6429,69.3809,33.79,27509,343.8625,607.7453,100.0,2,4000,1.782,4.4011,0.0326,20.412,0.5334,0.949,2.6804,0.2367,23,31,3/11/2022,1/15/2024,80,9397.56,4451.43,4946.13,0.526320662,408.5895652,1196.043478,2.469753086,1.767407903,675,29.34782609,12.41863905,31,1.347826087,602,23,9397.56,2,4,3,243,9397.56,358.4475622,119,1.1959,2,1.3826,3.6161,0.0326,20.412,49645.5253,335.4427,544.6567,0.5405,100,0.840336134,0.5405,1.1959,2.615434688,Platinum,5
CUST884,34.22,17.11,4.8649,2,17.11,13.67,20.55,10.41,5.205,4.2639,5.205,45,22.5,10.6066,22.5,15,30,0.9128,0.6465,0.4557,1.37,0.9128,0.3105,0.3359,0.3105,1,2,10/8/2024,10/8/2024,2,34.22,10.41,23.81,0.695791935,34.22,45.0,0.708260298,0.471404444,0,0.0,365.0,2,2.0,335,1,34.22,3,1,1,311,34.22,0.101845238,2,1.0,1,0.9128,0.6465,0.4557,1.37,45.0,22.5,10.6066,1.0,2,1.0,1.0,1.0,0.708260298,Diamond,4
CUST885,152.88,38.22,32.7539,4,35.835,8.0,73.21,66.61,16.6525,14.8842,16.81,48,12.0,0.0,12.0,12,12,3.185,2.7295,0.6667,6.1008,2.9862,1.3877,1.2403,1.4008,2,4,9/12/2022,7/17/2023,4,152.88,66.61,86.27,0.564298796,76.44,24.0,0.856985871,0.0,308,154.0,2.362459547,4,2.0,784,2,152.88,2,1,1,211,152.88,0.389503185,6,1.25,2,3.4231,2.8429,0.6667,6.6704,95.1663,11.8958,0.3737,0.5,5,0.833333333,0.5,1.25,0.830504513,Diamond,4
CUST886,8692.25,170.4363,170.4608,51,87.45,10.14,600.0,3723.72,73.0141,73.3208,37.59,38756,759.9216,449.1207,742.0,42,1500,0.2341,0.1676,0.0407,0.4217,0.2987,0.1,0.0713,0.16,13,5,3/23/2022,5/29/2024,51,8692.25,3723.72,4968.53,0.57160459,668.6346154,2981.230769,0.715933362,0.591009257,798,61.38461538,5.938673342,5,0.384615385,467,13,8692.25,2,3,3,233,8692.25,241.4513889,80,1.2157,2,0.2567,0.1814,0.0407,0.6078,74198.0236,727.4316,440.121,0.5,65,0.8125,0.5,1.2157,0.706661473,Platinum,5
CUST887,111.08,37.0267,5.3513,3,36.26,32.1,42.72,39.72,13.24,3.6564,12.84,600,200.0,0.0,200.0,200,200,0.1851,0.0268,0.1605,0.2136,0.1813,0.0662,0.0183,0.0642,2,3,5/26/2023,6/9/2023,3,111.08,39.72,71.36,0.642419878,55.54,300.0,0.144786602,0.0,14,7.0,48.66666667,3,1.5,822,2,111.08,2,1,1,211,111.08,0.269939247,3,1.25,2,0.1995,0.036,0.1605,0.2424,800.0,200.0,0.0,0.75,4,1.333333333,0.75,1.25,0.180451128,Diamond,4
CUST888,2953.33,246.1108,578.8158,12,47.25,7.85,2069.1,1843.62,153.635,358.4486,30.155,9665,805.4167,350.5555,1000.0,100,1000,0.6117,0.9757,0.0226,2.512,0.1034,0.4526,0.7858,0.0697,4,9,5/12/2022,4/13/2023,12,2953.33,1843.62,1109.71,0.375748731,738.3325,2416.25,1.595062939,0.435247369,336,84.0,4.332344214,9,2.25,879,4,2953.33,1,2,2,122,2953.33,13.42422727,20,1.1304,2,0.6642,1.0017,0.0226,2.7478,17107.8167,743.8181,373.2512,0.5217,14,0.7,0.5217,1.1304,1.508130081,Diamond,4
CUST889,137.84,137.84,0.0,1,137.84,137.84,137.84,44.41,44.41,0.0,44.41,800,800.0,0.0,800.0,800,800,0.1723,0.0,0.1723,0.1723,0.1723,0.0555,0.0,0.0555,1,1,11/14/2023,11/14/2023,1,137.84,44.41,93.43,0.677814858,137.84,800.0,0.0,0.0,0,0.0,365.0,1,1.0,664,1,137.84,2,1,1,211,137.84,0.207278195,2,1.5,2,0.2023,0.0321,0.1723,0.2478,3509.2272,877.3068,89.2662,0.25,2,1.0,0.25,1.5,0.158675235,Diamond,4
CUST89,127969.12,23.4376,45.8012,5460,11.82,0.8,1250.77,69958.24,12.8129,16.3401,7.0,24584,4.5026,46.3107,2.0,1,3320,7.7405,8.8936,0.0276,56.21,5.55,4.5797,5.6782,3.27,297,80,4/19/2024,9/8/2025,5460,127969.12,69958.24,58010.88,0.453319363,430.8724579,82.77441077,1.148969705,10.28532404,507,1.707070707,213.3956693,80,0.269360269,0,297,127969.12,5,5,5,555,127969.12,38006828.64,7943,1.2198,2,8.3413,9.7107,0.0276,82.5717,42428.1402,4.1674,34.0279,0.5363,7017,0.883419363,0.5363,1.2198,1.164171052,Platinum,5
CUST890,154.0,154.0,0.0,1,154.0,154.0,154.0,53.9,53.9,0.0,53.9,1100,1100.0,0.0,1100.0,1100,1100,0.14,0.0,0.14,0.14,0.14,0.049,0.0,0.049,1,1,11/14/2022,11/14/2022,1,154.0,53.9,100.1,0.65,154.0,1100.0,0.0,0.0,0,0.0,365.0,1,1.0,1029,1,154.0,1,1,1,111,154.0,0.149514563,1,1.0,1,0.14,0.0,0.14,0.14,1100.0,1100.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST891,3296.83,183.1572,188.5893,18,125.025,12.05,756.87,2162.25,120.125,129.0225,71.84,3140,174.4444,324.6825,30.0,1,1000,59.0489,118.0643,0.1375,429.0,6.7916,45.983,101.0845,4.075,13,13,1/3/2022,11/2/2022,18,3296.83,2162.25,1134.58,0.344142707,253.6023077,241.5384615,1.999432674,1.861237735,303,23.30769231,15.60855263,13,1.0,1041,13,3296.83,1,3,3,133,3296.83,41.13127639,24,1.25,2,46.2645,93.7562,0.1375,429.0,5288.7442,165.2733,322.1954,0.5625,24,1.0,0.5625,1.25,2.026525738,Diamond,4
CUST892,10733.93,1192.6589,1378.0239,9,564.0,114.03,4180.0,8305.13,922.7922,1104.1287,519.06,21175,2352.7778,1844.0972,2000.0,400,5000,1.4891,2.322,0.0543,6.5385,0.1601,1.1213,1.6287,0.1038,5,8,1/26/2022,8/26/2022,9,10733.93,8305.13,2428.8,0.226273136,2146.786,4235.0,1.55933114,0.783795733,212,42.4,8.568075117,8,1.6,1109,5,10733.93,1,2,3,123,10733.93,48.35103604,13,1.1875,2,1.8952,2.3027,0.0543,6.5385,38832.8148,2427.0509,1913.4336,0.5625,11,0.846153846,0.5625,1.1875,1.215016885,Diamond,4
CUST893,59.84,14.96,11.5154,4,14.925,2.76,27.23,11.97,2.9925,2.306,2.985,8,2.0,1.4142,1.5,1,4,13.4538,13.1014,0.69,27.23,12.9475,2.6919,2.6225,2.59,1,4,5/24/2024,5/24/2024,4,59.84,11.97,47.87,0.799966578,59.84,8.0,0.973806657,0.7071,0,0.0,365.0,4,4.0,472,1,59.84,2,1,1,211,59.84,0.126511628,7,1.125,2,11.8781,15.2565,0.69,38.9535,21.2575,2.6572,1.5855,0.5,5,0.714285714,0.5,1.125,1.284422593,Diamond,4
CUST894,345.37,19.1872,14.89,18,13.245,2.25,52.66,252.03,14.0017,16.2331,5.3,440,24.4444,23.3143,16.0,1,60,9.6778,14.9687,0.0375,39.15,0.7833,9.3089,15.1736,0.3135,1,18,12/18/2023,12/18/2023,18,345.37,252.03,93.34,0.27026088,345.37,440.0,1.54670483,0.953768552,0,0.0,365.0,18,18.0,630,1,345.37,2,1,1,211,345.37,0.547337559,21,1.2222,2,10.9788,15.3923,0.0375,46.5937,506.481,18.7586,21.2182,0.6667,22,1.047619048,0.6667,1.2222,1.40200204,Diamond,4
CUST895,3832.27,166.6204,57.3418,23,157.06,88.99,313.12,1691.31,73.5352,13.947,80.1,350,15.2174,14.3399,10.0,10,60,14.2302,5.3461,2.5426,24.987,15.706,6.8229,2.502,8.01,23,2,1/24/2022,6/25/2025,23,3832.27,1691.31,2140.96,0.558666274,166.6204348,15.2173913,0.375686919,0.942335747,1248,54.26086957,6.721377102,2,0.086956522,75,23,3832.27,4,4,3,443,3832.27,1159.765921,34,1.2917,2,14.186,5.4751,2.5426,24.987,824.1498,17.1698,16.3395,0.4792,32,0.941176471,0.4792,1.2917,0.385950938,Platinum,5
CUST896,7229.5,289.18,231.4353,25,242.6,39.5,774.0,3196.42,127.8568,98.7507,104.08,12500,500.0,485.6267,300.0,100,2000,1.4793,1.1774,0.0395,4.0476,1.8364,0.6524,0.493,0.9241,10,8,6/17/2022,9/4/2025,25,7229.5,3196.42,4033.08,0.557864306,722.95,1250.0,0.795916988,0.9712534,1175,117.5,3.103741497,8,0.8,4,10,7229.5,5,3,3,533,7229.5,14459.0,34,1.2444,2,1.6018,1.1365,0.0395,4.0476,22398.2927,497.7398,541.7855,0.5556,33,0.970588235,0.5556,1.2444,0.709514296,Platinum,5
CUST897,6392.18,206.1994,128.4859,31,213.02,6.46,565.43,3076.89,99.2545,57.3855,98.73,1894,61.0968,65.0074,36.0,1,200,30.1522,42.9998,0.0323,103.6067,4.8954,14.7739,20.9448,2.5642,20,9,8/9/2022,7/9/2025,31,6392.18,3076.89,3315.29,0.518647785,319.609,94.7,1.426091628,1.064006626,1065,53.25,6.848030019,9,0.45,61,20,6392.18,4,3,3,433,6392.18,2061.993548,53,1.2535,2,35.4216,48.9664,0.0323,130.9718,4866.1938,68.5379,67.2137,0.4366,40,0.754716981,0.4366,1.2535,1.382388147,Platinum,5
CUST898,1679.31,119.9507,107.4977,14,126.26,3.23,243.24,720.72,51.48,45.9289,52.885,3512,250.8571,276.1053,102.5,2,1000,17.4947,59.3771,0.0323,223.67,2.1302,8.0343,27.5383,0.9014,8,3,8/24/2022,8/27/2025,14,1679.31,720.72,958.59,0.570823731,209.91375,439.0,3.394005042,1.100647739,1099,137.375,2.654545455,3,0.375,12,8,1679.31,5,3,2,532,1679.31,1033.421538,18,1.1818,2,37.1158,92.396,0.0323,312.4471,5716.2599,259.83,294.3526,0.6364,18,1.0,0.6364,1.1818,2.489398046,Platinum,5
CUST899,490.14,163.38,129.2802,3,208.0,17.7,264.44,224.01,74.67,55.974,104.92,700,233.3333,230.9401,100.0,100,500,1.5866,1.3727,0.0354,2.6444,2.08,0.7198,0.6063,1.0492,2,2,2/21/2022,3/29/2023,3,490.14,224.01,266.13,0.542967315,245.07,350.0,0.865183411,0.989743427,401,200.5,1.815920398,2,1.0,894,2,490.14,1,1,1,111,490.14,1.095284916,3,1.0,1,1.5866,1.3727,0.0354,2.6444,700.0,233.3333,230.9401,1.0,3,1.0,1.0,1.0,0.865183411,Diamond,4
CUST9,5982605.91,257.5158,3647.3452,23232,105.99,0.02,391287.98,3456576.788,148.7852,562.6714,70.815,65823501,2833.3119,7805.3009,500.0,1,140000,5.4423,15.42,0.0005,630.0,0.2234,3.8198,10.9517,0.174,4348,2268,1/3/2022,9/8/2025,23232,5982605.91,3456576.788,2526029.122,0.422228902,1375.944322,15138.79968,2.833360895,2.754832922,1344,0.309107636,1179.94052,2268,0.521619135,0,4348,5982605.91,5,5,5,555,5982605.91,26012370497.0,33827,1.2212,2,5.7912,16.1147,0.0005,630.0,125566436.2,2891.0376,8162.917,0.5349,29764,0.879888846,0.5349,1.2212,2.782618456,Bronze,1
CUST90,20374.56,61.3692,70.6371,332,32.97,2.44,600.22,12879.22,38.7928,44.5718,22.845,18726,56.4036,109.7531,43.0,1,1000,14.6789,26.2675,0.2542,192.06,1.678,8.8642,17.4773,1.1206,154,30,1/5/2022,9/2/2025,332,20374.56,12879.22,7495.34,0.367877392,132.3023377,121.5974026,1.789473326,1.945852747,1336,8.675324675,42.04188482,30,0.194805195,6,154,20374.56,5,5,4,554,20374.56,448240.32,479,1.2336,2,15.929,28.6322,0.2542,210.8563,35463.1253,56.741,101.3835,0.5312,434,0.90605428,0.5312,1.2336,1.797488857,Platinum,5
CUST900,21422.89,1190.1606,1371.4176,18,337.2,80.64,3731.76,9935.31,551.9617,614.1271,161.2,73053,4058.5,3040.2272,4000.0,200,8000,1.0384,1.2974,0.0354,3.1098,0.0448,0.4932,0.6125,0.0202,14,2,4/26/2022,4/5/2024,18,21422.89,9935.31,11487.58,0.536229239,1530.206429,5218.071429,1.249422188,0.749101195,710,50.71428571,7.187060478,2,0.142857143,521,14,21422.89,2,3,4,234,21422.89,574.5602682,30,1.2105,2,1.0969,1.425,0.0354,3.7462,151022.4726,3974.2756,2944.9123,0.4737,22,0.733333333,0.4737,1.2105,1.29911569,Diamond,4
CUST901,1846.79,923.395,1196.2762,2,923.395,77.5,1769.29,1272.71,636.355,828.6938,636.355,3760,1880.0,876.8124,1880.0,1260,2500,0.7176,0.971,0.031,1.4042,0.7176,0.4951,0.6717,0.4951,1,2,8/29/2022,9/7/2022,2,1846.79,1272.71,574.08,0.310852885,1846.79,3760.0,1.353121516,0.466389574,9,9.0,36.5,2,2.0,1097,1,1846.79,1,1,2,112,1846.79,1.681958106,2,1.0,1,0.7176,0.971,0.031,1.4042,3760.0,1880.0,876.8124,1.0,2,1.0,1.0,1.0,1.353121516,Diamond,4
CUST902,4826.8,603.35,497.2238,8,620.42,102.4,1096.36,2147.4,268.425,232.871,240.51,5600,700.0,320.7135,700.0,400,1000,1.4018,1.3509,0.1024,2.7409,1.3552,0.6319,0.6238,0.5621,5,2,3/10/2022,9/3/2025,8,4826.8,2147.4,2679.4,0.555108975,965.36,1120.0,0.963689542,0.458162143,1273,254.6,1.432496075,2,0.4,5,5,4826.8,5,2,3,523,4826.8,4022.333333,11,1.2667,2,1.8378,1.4921,0.1024,3.9862,9745.0139,649.6676,293.2874,0.5333,11,1.0,0.5333,1.2667,0.811894657,Platinum,5
CUST903,27679.8,2306.65,410.8716,12,2515.56,1500.0,2716.32,13062.0,1088.5,89.5976,1132.0,4800,400.0,0.0,400.0,400,400,5.7666,1.0272,3.75,6.7908,6.2889,2.7212,0.224,2.83,11,1,4/1/2022,8/13/2025,12,27679.8,13062.0,14617.8,0.528103527,2516.345455,436.3636364,0.178129227,0.0,1230,111.8181818,3.261575955,1,0.090909091,26,11,27679.8,4,3,4,434,27679.8,11276.95556,18,1.1818,2,5.9713,1.1374,3.75,8.2766,8930.7101,405.9414,28.17,0.5455,15,0.833333333,0.5455,1.1818,0.190477785,Platinum,5
